order_id,restaurant_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating
a7ecbb58,84e6c455,ee0be69e,2/24/2024,6:42,76,1267.71,2,Credit Card,2.8
4a7ef7ca,2c3cc546,afa95b27,3/27/2024,4:51,21,1865.08,7,COD,4.7
2b09d252,cdc4d7ec,3aa9b824,8/19/2024,19:32,62,751.26,3,UPI,2.6
9b69cf52,f39c0c05,1b082e19,11/19/2024,20:03,62,1849.55,8,COD,1.9
7f02495e,bd3013d9,84d432e2,4/9/2024,11:33,77,877.69,8,Wallet,3.3
57363c96,5e9ad80d,62fa6ad0,3/25/2024,1:09,90,916.73,9,COD,3.3
9fd4adbf,5eafb4ee,d5971dcf,12/22/2024,12:18,36,1446.83,5,COD,1.8
c5105a5d,ce8f2030,7216e671,2/27/2024,1:13,28,752.56,7,Credit Card,2.4
78677c1d,59e6659c,84211b7f,8/24/2024,8:21,16,1549.09,5,Wallet,4.9
1ee0fabd,2c3cc546,8ab0e353,12/13/2024,4:22,57,1172.73,8,UPI,3.4
eac9a32a,b7d188df,32378b08,9/1/2024,8:33,53,1694.11,8,Net Banking,3.8
c050ebdb,8f988f4e,412a3f9d,2/14/2024,7:08,87,937.84,10,COD,3.3
4afc6d6d,ab27a46b,692e134c,4/23/2024,3:33,28,1535.16,5,Wallet,3
6172c54c,674dfaa6,b75e1e8c,2/3/2024,15:53,23,1316.57,7,Credit Card,3.3
6373649c,fd976e0e,1998c41f,11/27/2024,15:33,41,753.43,6,Credit Card,3.5
3d72cee6,02b6d096,6bef0cb0,2/27/2024,20:21,36,1181.74,7,Net Banking,4
9.70E+06,fcd19837,ebde0167,11/17/2024,13:24,35,503.91,1,UPI,4.5
cbaad427,2c501d10,984ba6b9,11/15/2024,21:52,19,1925.66,1,Net Banking,1.4
191bf969,0e7248ea,33d9adc3,2/15/2024,17:35,55,724.05,7,Wallet,4.6
4c24c330,e11f3ddf,02bcecf4,4/16/2024,21:28,77,1710.05,6,Net Banking,3.1
6fa74522,f146994a,1c9f5267,1/13/2024,6:00,38,1777.82,9,Wallet,3.6
8aa32595,b62af499,662beda1,4/18/2024,2:02,61,1053.77,2,COD,3.2
7a014079,ab27a46b,7b5c8b9e,10/5/2024,5:31,21,1879.84,7,Credit Card,2
47b61cab,c1f72d98,963f8ec0,1/10/2024,21:02,39,199.27,8,Wallet,2.4
7ad808dd,8a11d347,c3c395b5,3/2/2024,1:36,69,1046.55,5,Credit Card,3.4
37c09269,f6a4fedc,3f37f417,5/14/2024,9:08,72,880.52,7,Wallet,4.4
b99c6b08,0f558c3e,3612cacb,9/24/2024,10:11,79,500.49,4,Credit Card,1.2
b65da0cd,2a6752ed,c0eb33f0,2/28/2024,11:24,84,1244.6,7,COD,2.7
c85cef6e,c867f4c3,15eaed43,9/13/2024,12:25,67,137.89,6,Credit Card,4
be9db407,60ebcd14,42253056,6/26/2024,19:15,40,962.13,2,COD,2.6
cee29f7a,ec9059b5,83cc82b3,11/12/2024,0:51,16,1038.5,4,Net Banking,4.1
bad78a7e,da6baa40,58ea35ca,10/9/2024,3:54,55,1713.64,6,Wallet,2.3
3e4c131e,9a241a8f,a3560b99,3/18/2024,3:14,85,1478.45,3,UPI,4.3
8e531de3,d3016f90,d2c08462,5/19/2024,8:43,62,1174.55,6,UPI,2.2
475166c3,1935fe99,e6e8146c,3/26/2024,21:58,32,542.79,4,Credit Card,2.2
81dfd1f9,2fb269f9,6b56c53f,2/14/2024,20:32,53,274.4,8,UPI,4.7
952f248a,bbd3019c,68e63b6d,9/17/2024,17:06,19,1022.58,9,UPI,2.3
d45209cc,dbcaa61c,df4ef707,10/22/2024,17:57,17,370.6,5,COD,3.2
d4328b0c,3b052e56,90dced1d,2/27/2024,23:51,57,983.42,3,Credit Card,1.3
519bcd9d,79617b25,fc304888,7/19/2024,10:24,60,1756.62,8,COD,1.3
8b5dfc8d,a961a847,606e490a,3/4/2024,9:25,45,681.93,4,COD,4.2
a8e08bbe,2a6752ed,78e99885,6/2/2024,7:21,24,1091.07,3,COD,3.7
30703fa5,0e7248ea,62c58b14,2/24/2024,1:22,15,310.3,2,UPI,3.3
aeb8f67c,90de9501,f29b4c6d,2/18/2024,22:09,75,1152.15,3,Credit Card,1.4
54ee9007,4bfd980c,b2b50aa0,5/11/2024,10:46,52,1270.81,8,Wallet,2.3
9.29E+34,4fbd9363,7fdc9a0b,6/18/2024,3:22,21,198.72,6,COD,1.9
e2d8bfd5,49c4ff0d,28547bc3,9/12/2024,20:35,49,1699.79,7,Credit Card,2.7
f6dfff3f,24efe3fc,2461e3d9,8/11/2024,19:26,18,1223.35,2,UPI,3.6
39333ff5,87ba0b62,4ffa482c,11/5/2024,2:16,23,573.05,10,COD,3.7
ec4b4f4b,4f2f2dc8,958321aa,2/25/2024,17:15,87,186.58,3,UPI,2
424331da,e1850efc,7bae1202,5/8/2024,19:03,63,429.02,6,Wallet,4.1
327a5d4a,75c47f5f,924800d1,10/18/2024,5:36,19,315.91,4,Net Banking,4.1
976c6eec,1cc20309,0c1d5265,11/1/2024,15:40,29,1413.71,1,Net Banking,1.6
3a52f97c,ccb7be4e,6512138b,8/3/2024,16:13,63,1669.17,7,UPI,1.6
fc1584e9,8133dda0,baad3e69,9/22/2024,4:24,86,1607.74,3,Net Banking,1.4
9056f05d,81aa2acc,afb01352,4/15/2024,6:47,22,940.54,6,UPI,1.2
df2b3fcf,35c24305,ebc6700f,12/16/2024,19:38,35,668.84,5,Wallet,3.6
4c988780,400ea5d4,82903677,11/4/2024,11:34,28,948.5,5,UPI,3.6
a5c590f2,5aba5a33,9f8d81b5,8/23/2024,3:27,18,1648.06,5,UPI,2.5
b5d16459,e726f2d8,7829ffae,6/2/2024,1:00,73,812.77,10,Wallet,2.7
0b8d8970,02df79eb,82281fcd,11/14/2024,22:14,20,1622.85,6,Credit Card,2.8
867379f7,78565057,0b654436,7/25/2024,13:23,65,1267.71,5,Net Banking,3.8
ae72edf5,19b0294a,afa2dba4,6/12/2024,13:22,90,1795.55,10,Net Banking,3.1
a0b0bad8,5ef3c1b1,d05b1feb,3/18/2024,6:59,76,514.25,10,Credit Card,4.4
cc626187,59e6659c,3fa0e4bc,11/13/2024,22:41,53,341.57,1,Credit Card,4.8
57cad613,eb85c060,30ebca3c,10/6/2024,15:13,28,796.05,8,UPI,1.9
fec15c72,6f8a9f60,7d743e7a,4/20/2024,8:50,32,215.78,3,Credit Card,4.8
4de8af34,fc2e99c5,87af1562,11/16/2024,1:32,55,203.56,10,Wallet,4.9
4717bbe8,8ff329e1,d51d53aa,2/1/2024,6:32,81,1387.92,5,Credit Card,2
ccb9e965,da6baa40,8ae07ecf,3/18/2024,0:05,20,1942.87,5,UPI,1
b6e8841e,4910ebd8,5d23c35d,3/6/2024,18:10,34,1626.1,5,Credit Card,3.4
5141f74f,220de01b,c84c7263,10/15/2024,0:05,83,1856.66,9,Wallet,2.7
727e4df8,10504ca1,aba2f600,11/1/2024,20:55,58,470.25,4,COD,1
39b2e3ed,59b862ed,9e8b46ae,4/26/2024,8:15,17,222.28,2,COD,1.1
ad5b309d,2555af08,107da1fa,11/15/2024,4:35,28,588.21,9,Wallet,2.1
71fc6a71,d115b7b9,d43b60cc,2/26/2024,6:30,53,1844.29,5,COD,3.1
258c0fee,29c8feb1,d0405b85,1/18/2024,11:23,47,1504.57,2,Net Banking,4
152a3bdf,bd857157,f55f0357,10/10/2024,21:04,52,1164.55,8,Credit Card,2.2
0b80a9e7,f6a4fedc,3ef179d2,5/16/2024,18:58,17,1110.1,5,UPI,3
eb6e3c08,fcc5c2d6,9679c985,7/17/2024,1:47,84,1260.15,9,Net Banking,4.6
4bc4794d,e1850efc,3bd2e8fe,10/13/2024,6:09,44,101.67,10,COD,1.9
7725aedc,4da1655b,dd070536,8/2/2024,3:40,33,1517.38,7,Wallet,3.5
5a46f039,a6e2078c,9d676b73,4/15/2024,15:52,86,1835.1,9,UPI,1.1
17beec36,427b24bc,2965b48e,5/12/2024,19:23,87,1117.12,6,Credit Card,4
9da41219,23075295,f8969634,7/19/2024,18:42,77,1529.44,7,Net Banking,1.1
ee9f6ba7,fc2e99c5,7d209885,4/14/2024,20:31,83,1035.05,2,Credit Card,2.8
b9aabe4e,b37bb876,204950d6,1/20/2024,1:45,56,1381.64,8,Wallet,3.8
5dab25ab,f32a3aad,1c170c09,3/4/2024,15:15,25,1033.25,1,Credit Card,3.1
c1db8211,606db467,5a8b9e99,10/7/2024,23:19,15,1367.65,3,Credit Card,2.9
d99813df,d0fd93ce,641b2964,1/13/2024,18:04,68,707.76,7,UPI,1.7
e0fe7c9a,5bf5607c,b8912162,7/23/2024,7:15,31,818.9,9,Credit Card,3.2
bd71a992,9a241a8f,fec6c2d4,4/6/2024,1:47,76,1653.26,1,Net Banking,3.5
5b3e4a7d,0969abfd,f22dd01d,6/4/2024,5:02,48,1226.91,9,UPI,1.7
fb05b409,8d06cc24,ed428fdc,7/28/2024,3:58,36,1320.69,5,Credit Card,3.7
7.27E+40,da6baa40,13e9d414,2/1/2024,4:53,86,1871.66,3,COD,2.1
74c83e7e,c1244b75,93cb9da9,6/12/2024,0:47,29,883.05,8,Net Banking,3.6
3af51215,f5e8e8a9,0d0900cc,6/17/2024,9:43,17,713.8,1,Credit Card,4.7
1a6395ea,f6a4fedc,46339b13,8/19/2024,14:17,70,1488.48,4,UPI,4.4
69b2b288,612e24e0,9d8714bb,5/2/2024,17:08,26,1044.38,10,Net Banking,4.5
5b31289a,f4fb2de3,2dbf86cb,9/26/2024,8:26,31,679.31,2,Net Banking,4.9
845d13de,12205eb5,47eff71a,3/27/2024,10:59,69,1669.66,2,Credit Card,3.7
c57fd55c,3de9ffca,8c48fe98,5/12/2024,6:25,53,1027.78,6,Credit Card,4.5
6f08a446,2.74E+12,fdeae3ba,5/26/2024,13:14,33,1128.59,1,Wallet,4.9
523f0519,72e541fb,33d9d30c,8/13/2024,5:46,18,549.89,6,UPI,3.5
cd4b8f4a,f5f0a3d7,7f6d818c,6/17/2024,20:19,81,897.11,2,UPI,1.3
5bf1d19a,8f1605c1,ef3e5055,4/3/2024,12:31,85,1799.96,9,COD,1.2
01ed9abd,dddddf29,9f13fb8c,11/16/2024,21:10,88,1474.77,7,Net Banking,2.2
17f14ac9,8c3f5029,7d29206d,2/2/2024,20:35,80,1801.24,10,UPI,2
db9fb1ad,71764226,47848806,7/4/2024,5:35,65,279.45,9,Wallet,2.7
6ef8d671,df911fc2,e5f9fe3d,12/3/2024,10:50,77,405.62,4,Credit Card,3.4
c60cf33c,0e24dd86,911dab90,5/16/2024,15:42,79,1127.29,3,UPI,3.9
89cc3be7,15626d86,2f6b026a,5/6/2024,21:00,16,1105.66,4,Wallet,1.3
2beab989,a638af19,c43b1365,6/25/2024,21:59,86,1424.73,5,Net Banking,1.1
f69f51fe,0969abfd,383b8070,12/1/2024,5:29,47,696.55,4,Net Banking,3.6
a8cc36b5,f8088575,55d6d49f,12/16/2024,14:41,77,615.98,8,Net Banking,1.5
ccc170ef,d4eb642a,fae9dc95,5/7/2024,0:58,39,1092.46,7,COD,1.9
a8fa757e,400c131f,daf4d2d7,10/12/2024,6:26,37,1886.37,8,UPI,1.3
b17b0290,6c38f66f,f175d0b8,11/3/2024,3:49,56,1660.54,9,Net Banking,4.4
07c0eaff,179a3485,c2e4212b,2/5/2024,15:44,64,392.29,10,Net Banking,1.1
9205470,bf2eb8e4,a6cb8ae6,12/2/2024,4:15,88,1035.29,5,UPI,4.9
761ca31a,d4eb642a,96d3d2ef,12/27/2024,13:20,31,292.12,7,COD,3.3
d2c2e019,8e495fe4,63dce335,6/7/2024,2:29,39,1371.26,5,Credit Card,2.4
7d7af251,9ff72da6,fe2f03bc,11/19/2024,15:32,54,1329.18,6,COD,2.5
d305f60d,bc4f828e,a6177d28,6/12/2024,7:49,30,292.86,4,Credit Card,1.8
22a1433b,c059c9d3,a42734ae,9/3/2024,5:35,43,683.35,1,Net Banking,4.2
a4162723,bc4f828e,0aceb5a7,5/4/2024,1:45,64,1775.29,6,Net Banking,4.5
afed2145,1ccce844,3d474b52,2/15/2024,0:20,57,901.27,3,Net Banking,3.4
c800ed10,bf914634,79d001f9,11/19/2024,9:54,26,1887.94,3,Credit Card,1.6
4d484407,55c18a95,ed48c2f7,8/25/2024,23:00,86,1655.74,3,Net Banking,2.1
7a131018,e09f0465,3fa4d617,3/18/2024,20:17,76,280.49,8,Wallet,3.8
9edf8a8f,73572274,4133c15f,11/17/2024,1:29,51,111.96,1,COD,1.3
87035b88,bd7c2a0c,1c750bdc,11/9/2024,17:56,90,140.3,7,COD,2.3
a67e53f8,59a3bc14,6da7ba02,10/19/2024,1:33,64,1236.9,4,Wallet,1.2
f04ccbe2,81c4c182,832e9b35,2/14/2024,21:44,38,939.74,8,UPI,1.8
ad0366db,ea5d7890,1c8872d5,6/28/2024,6:36,61,1552.25,8,UPI,1.1
f8d8ac16,c1f112de,559a3902,3/10/2024,7:02,61,236.16,5,UPI,2.9
92fbc985,587046b8,61f14305,8/16/2024,20:34,56,768.17,6,COD,2.4
5f3cf481,d0b43dbe,854062d2,9/28/2024,3:55,38,355.34,5,Wallet,1.2
07f74fe3,9e422e29,14582a5d,4/27/2024,13:43,53,1768.1,10,COD,2.2
0b21f9c2,5440dc43,e1c383c8,9/7/2024,3:31,42,564.94,7,Credit Card,4.3
002e2737,e11f3ddf,be7e533a,2/3/2024,22:54,81,177.48,1,COD,3.2
f3a6b6be,f502ff48,16cdbde3,1/26/2024,16:40,87,1583.22,10,Wallet,2.4
d37c3a8f,bc4f828e,06ee0dde,12/22/2024,14:23,17,1773.97,5,Net Banking,1.6
5ea2ee4f,75c47f5f,44b1d33f,7/27/2024,14:55,59,430.98,6,COD,5
ae79885f,5a38fde9,af8c4963,6/27/2024,13:44,17,780.61,2,Net Banking,4.5
b748e185,1c6eb160,9d8b480e,8/10/2024,8:33,21,463.05,8,COD,1.5
9134d36a,ccb7be4e,d6ec102f,8/28/2024,18:21,18,591.24,8,Wallet,2.5
bde06203,8133dda0,b8527cfd,6/1/2024,17:02,34,1061.42,3,Wallet,2.2
f27bcb36,4622bca4,d0bebfe3,12/24/2024,1:26,56,520.06,10,Wallet,4.3
070e9c23,2.74E+12,89da82a2,6/9/2024,3:55,54,1055.67,3,Net Banking,2.8
33771661,e66a8f3a,5bafe920,3/1/2024,8:41,56,1107.74,8,Credit Card,2.5
4701be93,b7d188df,a9bbcc73,6/20/2024,9:25,34,1194.31,8,UPI,4.6
4dc0a7ee,4fbd9363,e8e19771,1/23/2024,19:27,68,487,4,Credit Card,1.2
bdd1b01c,a8d593a1,11c429bf,10/11/2024,1:33,80,1136.41,6,COD,1.3
9.56E+80,f2bb6dd3,a34a6c57,9/24/2024,20:14,18,421.5,3,Net Banking,4.2
d50ddc0a,c230886a,c88a5cae,7/28/2024,16:22,66,1162.26,7,Credit Card,2
ed6af750,220de01b,99875776,7/4/2024,19:09,25,384.71,3,UPI,1.7
ea84d413,6fa56b71,c7186b78,5/1/2024,12:58,63,1307.19,2,Net Banking,2.2
fa8ccc3a,651ac35d,71e99286,11/3/2024,10:06,74,1563.03,5,Net Banking,2.5
9e958aff,90de9501,76c2d89c,6/16/2024,12:54,56,1111.67,6,Wallet,3.8
bec09952,62249dbf,ccedc5c4,9/17/2024,20:55,69,1815.56,2,Credit Card,2.8
133f27b6,2850b98f,4f2866d8,3/3/2024,11:50,42,1710.94,10,Credit Card,4.2
faccda9e,328df228,4c157a16,12/5/2024,12:28,50,509.69,9,UPI,4.8
eedce0a0,a05e429d,8ebcdc6f,6/2/2024,21:46,86,1254.49,8,Net Banking,1.1
87bf1289,19eb698a,2a4c78e2,8/22/2024,22:10,16,1865.48,7,Net Banking,1.4
861d745a,328df228,1bba4199,7/17/2024,6:18,69,1941.33,6,Credit Card,1.8
db288cc5,cf8681ce,a57ef74a,5/17/2024,13:15,63,855.9,5,Net Banking,4
6b988632,d56c5b5e,6305c60d,7/18/2024,1:27,84,317.07,8,UPI,1
3.83E+93,f6a4fedc,f9aedf8b,11/7/2024,8:44,62,1498.33,2,Credit Card,1.4
d7f63fe8,39189b6c,a04d2bd5,8/23/2024,15:33,30,966.48,2,Credit Card,2.9
b16750b5,b96de83c,01dfc600,9/20/2024,20:41,85,601.42,7,Net Banking,1.5
b87f9181,c318e94b,b00e3b97,5/16/2024,2:40,66,240.36,9,Wallet,2.2
5f236296,93c01c5b,2addd1db,2/1/2024,17:36,53,1022.01,10,COD,2.3
ab8a8932,1c45fac8,644edf0f,7/10/2024,11:30,59,1808.13,2,COD,4.7
cf50ea17,0e24dd86,43f77adf,6/11/2024,8:02,29,1677.37,7,COD,4.3
03762b23,4e7b5c84,534f6a97,12/16/2024,6:48,76,1818.22,10,Wallet,1.1
a2a00728,bd857157,e290897a,9/21/2024,23:49,60,415.69,10,Net Banking,3.3
0f5dfd58,4b0b530b,af3dd6db,7/25/2024,14:02,33,166.82,10,COD,1.9
b01d3e71,2aca810f,9ecf2fcf,7/10/2024,7:24,33,961.45,2,UPI,3.3
7b6c8b93,5eafb4ee,daaf9016,2/11/2024,11:00,22,214.25,6,COD,2.1
c5247dde,8180e6e2,58ce8ec0,5/16/2024,19:55,58,1485.92,3,UPI,2.6
18721469,eb4d18c6,27e8b0f5,5/16/2024,22:59,19,435.01,9,UPI,4.3
6bea8361,fd976e0e,b4e05900,8/3/2024,0:20,19,1265.55,5,Net Banking,4.4
f52ddf9c,5bf5607c,9bc1bbec,5/24/2024,23:17,58,841.74,3,Wallet,1.7
a0516690,a8d593a1,58a6896d,12/16/2024,5:17,24,1107.26,7,Net Banking,1.8
d57af1ed,9.18E+07,5e366c29,5/23/2024,14:03,84,823.63,10,COD,1.5
ac8cc816,59e6659c,5e7080d2,3/2/2024,17:55,89,819,4,COD,3.8
e5bd1a91,45de4a55,8c8af647,2/1/2024,3:37,36,853.28,2,UPI,1.1
80f07e97,0b69f56b,862d9e01,7/12/2024,16:47,47,1045.11,9,Wallet,3.3
0e359bc7,6af133bb,c6447780,3/22/2024,3:41,57,1692.23,7,Wallet,2.9
4ba501e1,10504ca1,3d32ff96,1/2/2024,6:51,25,1695.54,1,Credit Card,1.1
4b8629dc,4acc3617,f030eb0c,1/14/2024,15:32,37,399.17,2,Net Banking,3.7
86a66b55,0dad23ff,4374631f,2/14/2024,1:36,67,843.39,8,UPI,2.6
b0456b44,5e9ad80d,9a36931d,9/28/2024,13:02,29,926.27,2,UPI,1.3
c235b8e6,9abef4df,c57ccb14,10/10/2024,10:30,73,1814.04,5,Credit Card,3.8
f731a511,02b6d096,af4f9915,11/3/2024,0:42,85,909.35,5,UPI,4.5
2823821e,1ccce844,4188bf5a,12/4/2024,23:49,27,1507.85,2,COD,1.7
66a10061,d0b43dbe,85d2032f,6/22/2024,12:04,21,819.39,1,Credit Card,1.4
5a29abb7,d92b984c,c054dc8c,6/28/2024,12:48,76,472.29,4,Wallet,4.8
b5478d4f,951b096d,2a5ebfec,10/18/2024,9:59,84,1343.19,2,UPI,2.2
17098a63,bd7c2a0c,a65a4870,6/8/2024,3:29,30,874.89,4,UPI,3.9
ae451ade,d0b43dbe,18c30237,4/18/2024,16:20,19,144.91,5,Net Banking,3.5
87a642fe,6ca2cb4a,7f8eda62,4/28/2024,0:02,76,1525.69,10,COD,4.2
5ca60a3b,ee6e78d8,4db261aa,2/23/2024,7:42,16,386.31,4,Net Banking,4.5
5cc50da7,6fa56b71,8f241621,10/2/2024,0:15,26,1553.38,6,Credit Card,4.2
0079fe33,5a47cc33,c06d14c8,10/20/2024,8:01,87,1002.44,4,Credit Card,3.7
4e371ab3,4d8c2e99,4cb9c578,2/21/2024,12:08,87,1853.93,7,Net Banking,3
a4ffe4f2,6fa56b71,2e1d6864,5/21/2024,5:44,64,898.62,1,COD,4.7
b33702ee,67a95931,c434009d,7/1/2024,6:53,82,957.71,9,Credit Card,1.6
4b43be7f,d932d6bf,e6e14628,6/7/2024,18:07,88,439.35,4,Wallet,2.1
611f5d8e,b9c58717,d19a62e4,5/22/2024,23:05,31,1285.64,8,Net Banking,2.6
36fea861,5eafb4ee,cc52a368,2/15/2024,22:22,70,419.49,1,UPI,1.8
2af9a74b,d7b287a8,8a683078,10/20/2024,9:44,28,408.24,2,UPI,1.6
68c65482,7cd438d2,f61fc6db,1/7/2024,9:29,45,533.27,4,Wallet,4.2
b1c8e232,bc4f828e,260cf33d,6/13/2024,2:38,58,1722.83,4,Credit Card,3.7
543ddf2b,440ffda9,91ace5cb,4/25/2024,4:49,61,1171.57,2,UPI,2.2
3e88d3f8,28bc6e8d,e0e92318,10/27/2024,22:11,17,106.14,5,Net Banking,4.3
6d5fd836,5440dc43,f3674d75,9/3/2024,6:23,46,1848.37,8,Wallet,2.4
bf0c88b3,3ce70391,0f9b8a86,3/20/2024,19:00,86,1381.4,8,UPI,3
87f51ddf,bfbb1501,79d52f33,5/9/2024,14:27,63,134.73,1,Net Banking,2.2
5d434bec,f39c0c05,0984bcbc,12/20/2024,2:54,53,712.26,5,Net Banking,1.6
036d74d1,a80c0410,c07f9c38,5/24/2024,9:05,18,1999.05,7,Credit Card,1.1
e6c593f1,b05fd083,b4906175,11/19/2024,3:08,53,572.8,9,Net Banking,5
736ea1d0,92f9c1c0,82ee618b,3/3/2024,16:31,87,1223.62,2,Wallet,1.8
7f509ee9,97ba5c47,a001488e,12/7/2024,21:52,15,356.71,4,Wallet,4.7
44396f02,bff0bb92,d8c7ea2a,8/19/2024,5:29,47,838.68,4,COD,2.1
7329ae06,5a38fde9,51d4b3b0,10/10/2024,23:25,31,433.41,4,Net Banking,1.3
64f18f04,c318e94b,aff783a0,2/7/2024,16:24,18,522.17,10,UPI,2.5
850df2e3,ee6e78d8,8840bd81,4/20/2024,10:31,68,363.16,3,Credit Card,1.6
9fbeb055,fb67202e,f01f608b,2/26/2024,14:03,28,1144.5,2,COD,4.5
0462707f,870f6ec5,50ac351f,2/16/2024,9:54,69,364.53,10,COD,4.9
f977a9a3,2a6752ed,dd8953b3,2/6/2024,1:24,76,514.26,9,Wallet,4.9
70909958,606db467,093fa0c7,8/5/2024,15:59,77,332.56,3,COD,1.1
1f6d8134,6fa56b71,07c3df6b,7/20/2024,19:19,83,351.39,3,Net Banking,3.1
b02c5524,e224a5ea,e8ae2c60,1/2/2024,17:42,29,1215.53,5,Credit Card,1.8
8062b007,1c2e3e38,9dfc8f1d,9/4/2024,15:03,20,764.96,8,Credit Card,3.7
8a231ba0,c19c6dfd,c9b55df1,4/2/2024,15:00,52,692.17,10,Net Banking,4.9
9ecdddb6,e49bc174,396183ca,8/28/2024,6:54,29,1259.76,8,Net Banking,5
2660eea7,4d50d203,f10da5b3,1/18/2024,15:24,58,1954.77,6,COD,4.9
2a9592f7,fc36ce35,1ed050e5,11/24/2024,10:40,63,301.39,3,UPI,1.4
e5059506,84e6c455,1bb0bd9e,12/28/2024,2:59,77,984.54,9,Credit Card,3.5
f6ab2ee9,2850b98f,a0c6f878,8/8/2024,17:58,32,1057.85,6,Net Banking,1.2
7a29bc58,e8ffd0d6,2fbbf599,3/5/2024,1:03,34,1598.27,3,Net Banking,4.9
c1ee75a4,e11f3ddf,758674f4,8/27/2024,16:02,54,1257.08,9,COD,4.4
8eee41ed,8f1605c1,e506fca2,5/7/2024,20:14,24,320.03,8,Wallet,4.1
397e5b9c,c00f73d6,38a50e0b,9/9/2024,23:29,43,1277.18,5,Wallet,2.3
0842a985,c2dd51cf,4380fb0d,9/20/2024,7:54,31,109.98,5,UPI,3.1
1e6a49a9,2c89fe67,2f78af74,2/3/2024,2:42,15,1106.95,9,COD,2
a0df1779,032e886d,48a75b76,7/17/2024,22:58,25,1645.74,9,Credit Card,2.5
1690be0b,3ef529e5,f9c58f1c,5/25/2024,6:03,19,497.39,2,Credit Card,3.2
48cd99bc,59e6659c,49737bb5,10/3/2024,7:39,19,1330.31,8,Credit Card,2.8
11c31352,228796c5,367d08e5,7/18/2024,4:55,63,1577.24,6,COD,2.7
302c8ffd,ff28abb5,506ec15b,9/7/2024,2:59,44,984.4,9,Net Banking,3.1
1e4fb3d1,b2dc7803,39ab2522,2/3/2024,23:45,63,117.87,2,COD,1.3
2d1569ea,cfb0cf14,ec02d78b,6/7/2024,0:00,27,1905.95,9,Credit Card,3.6
985a155b,404f0685,a4114d30,4/14/2024,6:43,74,1383.87,4,UPI,3.1
891e4380,bf914634,f13e676a,3/15/2024,23:07,72,1812.85,2,Net Banking,1.1
80a83655,6c64aa30,b96a62e5,7/9/2024,3:26,86,617.46,1,Wallet,3.1
c680722c,dd2f2051,cc43c2bd,5/28/2024,4:22,83,1326.71,8,Net Banking,2
cbabb754,5e9ad80d,b088ecae,7/6/2024,0:57,85,1931.85,8,Net Banking,3.6
5c531cef,ab601722,a188a96a,1/16/2024,18:59,87,133.07,10,Credit Card,3.6
513954fb,3da5daa9,4b41fb60,11/4/2024,7:42,45,1049.66,2,Wallet,2
f29100a0,71764226,d4bfbb85,11/4/2024,6:09,36,279.42,3,Credit Card,3
60a7e3db,c2dd51cf,be7f156a,11/27/2024,19:06,27,347.97,6,UPI,3.4
fd7b129d,44837d80,8dc11ef8,2/9/2024,15:36,62,1056.27,7,COD,2.4
571170b9,8a592a8a,99269ca4,1/22/2024,20:54,64,1125.1,4,Credit Card,2
c328b02d,3988bf2c,e1622e88,10/10/2024,17:38,84,836.06,6,UPI,4.9
a1725626,20fd72ee,a9602f5a,5/7/2024,2:21,74,1375.02,2,COD,3.6
eb37396c,3ebed339,9c452698,8/16/2024,21:26,82,835.75,2,Wallet,3
ecb2ce4d,0acdd646,c06aa388,2/19/2024,15:11,81,317.53,3,COD,3.1
d9b67a0b,c030655d,6d1e6512,7/23/2024,13:10,35,1852.38,3,Net Banking,4.2
71e78f38,e224a5ea,d26af5ad,9/25/2024,8:00,44,635.16,8,COD,3.4
a714fd55,39189b6c,5904c51e,5/19/2024,11:11,38,592.92,5,Net Banking,3.4
2e64fe01,bf2eb8e4,ed23094b,5/14/2024,3:24,62,288.61,4,Wallet,1.9
b26462b1,0ae349c2,55056170,1/5/2024,16:59,75,407.1,3,UPI,4.6
10248d44,da9a321e,3f830029,11/16/2024,10:22,65,1977.13,7,UPI,4.6
651dd7ca,8133dda0,e3bcc1a2,4/16/2024,15:51,31,337.36,2,Net Banking,3.7
660e239a,3751ee4c,4056808b,5/22/2024,15:23,37,1365.75,10,COD,2.8
0675a984,cdc4d7ec,ec726095,1/27/2024,10:06,81,359.04,4,COD,3.1
148930b8,2c3cc546,44494412,5/17/2024,23:01,65,179.19,7,Credit Card,1.9
26523c04,59b862ed,7946c5b5,5/19/2024,17:37,30,798.64,10,Net Banking,1.3
32730726,179a3485,21a38294,4/4/2024,18:49,39,183.15,5,Wallet,3.3
e27a29b7,dbcaa61c,f9f9400d,6/2/2024,21:43,52,1360.55,2,Wallet,4.7
df45dfc8,d115b7b9,8d461a4c,6/10/2024,6:00,45,279.61,3,Net Banking,1.4
2e7f02c4,57c584c5,33af0894,5/26/2024,17:18,88,352.06,9,Credit Card,2.4
3d481f18,dddddf29,9525c38a,5/14/2024,17:22,61,835.28,4,Net Banking,2.2
b318d8c2,08ba20de,a4bd4fd0,7/14/2024,11:25,31,1767.17,9,Credit Card,1.6
11094b07,951b096d,eef9f466,4/14/2024,20:38,66,745.32,4,UPI,1.7
6e9b95da,ccb7be4e,7b67fcce,1/25/2024,2:46,71,1531.63,3,Wallet,4.6
90d14039,9f137e8a,d74734d2,11/9/2024,16:05,39,1124.7,9,COD,4.4
5fad3dec,7cfc6e28,0a7d39a9,8/28/2024,7:09,41,743.52,2,UPI,4.1
